,0
274,700.8623596000007
275,604.4744936000001
276,127.33691320000055
277,130.3077128000006
278,118.3099968000004
279,941.3852727999978
280,208.02388360000015
281,987.8887395999985
282,216.5953928000001
283,77.96651160000019
284,194.9888512
285,74.98905400000015
286,118.26605400000054
287,136.8778272000005
288,186.7355944000001
289,73.03692840000016
290,239.73860079999932
291,209.75096879999944
292,73.87583640000014
293,198.67738320000012
294,223.8526128000001
295,197.92502919999973
296,71.54553640000009
297,71.92504240000008
298,130.6965400000006
299,1024.073637999998
300,132.80845760000074
301,208.04785240000015
302,125.1783896000005
303,603.7474400000001
304,667.6948668000009
305,610.9181060000001
306,218.47827520000038
307,125.1783896000005
308,227.11503279999985
309,223.8526128000001
310,223.77937479999974
311,206.37536280000015
312,873.4843256000007
313,206.52450200000024
314,216.5953928000001
315,976.2691979999964
316,277.5547091999996
317,132.71924040000047
318,74.86255200000008
319,904.2469487999992
320,77.98781720000015
321,1318.872567200002
322,202.75474239999946
323,121.88267960000047
324,636.7125296000006
325,201.4670852000002
326,92.96831720000023
327,71.8158512000001
328,683.4397052000005
329,1067.4664871999973
330,75.64819600000013
331,277.5547091999996
332,208.0904636000002
333,123.19297400000048
334,244.79202279999978
335,200.69342560000024
336,201.92249240000046
337,129.09728840000056
338,218.47827520000038
339,193.9675140000004
340,961.3286459999975
341,245.43918039999974
342,95.11885120000035
343,73.19805200000013
344,92.79920400000036
345,205.6309984000001
346,206.52450200000024
347,210.2796139999999
348,126.42609880000043
349,73.47103000000018
350,132.49286840000073
351,187.60779240000016
352,129.80303640000048
353,632.5126631999995
354,216.51682839999984
355,976.6873204000003
356,72.15540920000008
357,258.3064312
358,76.25940040000016
359,227.11503279999985
360,130.18121080000063
361,604.8260360000002
362,669.182264000001
363,125.45536240000071
364,1053.6857587999966
365,873.4843256000007
366,1036.252451599997
367,667.6948668000009
368,179.39448360000023
369,75.44446120000018
370,217.1986076000001
371,75.41250280000017
372,75.64819600000013
373,201.0955688000003
374,212.5206968000001
375,93.68072320000034
376,198.48962760000018
377,73.24598960000007
378,206.72424200000023
379,71.8158512000001
380,73.47103000000018
381,680.3690356000009
382,208.04785240000015
383,136.8778272000005
384,130.16256840000065
385,127.33691320000055
386,72.72000760000006
387,72.87713640000018
388,80.2422160000002
389,121.08505120000056
390,107.06463480000029
391,216.88701319999987
392,72.15540920000008
393,127.33691320000055
394,224.74611640000015
395,91.91768480000036
396,124.78290440000039
397,70.25921080000008
398,215.57938200000012
399,873.4843256000007
400,100.39198720000056
401,689.0257672000007
402,215.11864839999976
403,121.24484320000045
404,75.05829720000013
405,667.6948668000009
406,74.84524120000016
407,77.33799640000012
408,123.2888492000006
409,132.80845760000074
410,129.6312600000006
411,873.4843256000007
412,70.81049320000004
413,1009.0025891999989
414,93.68072320000034
415,80.2422160000002
416,95.11885120000035
417,607.9579592000002
418,73.47103000000018
419,204.2234971999996
420,91.91768480000036
421,231.27761439999972
422,132.71924040000047
423,669.2341964000011
424,210.71771040000002
425,985.7808167999984
426,632.5126631999995
427,74.98905400000015
428,72.15540920000008
429,232.40681119999985
430,976.2691979999964
431,116.7094136000004
432,91.26520080000024
433,190.17245400000036
434,941.3852727999978
435,240.42836959999943
436,74.04761280000008
437,239.73860079999932
438,72.17272000000007
439,1016.5394451999987
440,121.08505120000056
441,74.84524120000016
442,75.41250280000017
443,998.1247487999972
444,904.2469487999992
445,216.88701319999987
446,671.4806056000009
447,73.86518360000017
448,165.74292040000037
449,1075.3828491999968
450,95.43310880000017
451,74.04761280000008
452,124.77358320000043
453,242.80927039999992
454,72.07018680000009
455,603.7474400000001
456,220.89779239999996
457,636.7125296000006
458,92.79920400000036
459,73.13280360000016
460,227.11503279999985
461,216.5953928000001
462,76.75741880000012
463,1061.8005291999966
464,206.17828600000016
465,75.64819600000013
466,224.74611640000015
467,207.82014880000023
468,222.01633640000034
469,205.7481792000002
470,74.45641400000014
471,973.9615351999978
472,210.71771040000002
473,123.44864120000052
474,124.78290440000039
475,70.25921080000008
476,126.42609880000043
477,76.25940040000016
478,124.89742200000049
479,72.93306360000011
480,72.07018680000009
481,902.9513019999997
482,247.56840879999956
483,136.8778272000005
484,241.35782640000005
485,217.1986076000001
486,128.58062760000055
487,138.82329480000058
488,132.49286840000073
489,125.1783896000005
490,873.4843256000007
491,73.86518360000017
492,72.15540920000008
493,252.18240279999978
494,119.10895680000053
495,223.8526128000001
496,604.4744936000001
497,219.5888296000001
498,126.50066840000044
499,210.71771040000002
500,73.27129000000012
501,71.90640000000009
502,191.8462752000002
503,72.15540920000008
504,667.6948668000009
505,857.7647875999972
506,133.64337080000058
507,122.8321104000005
508,217.97759359999964
509,70.35242280000007
510,1036.252451599997
511,211.09588480000028
512,129.80303640000048
513,222.5915876000004
514,95.11885120000035
515,71.15005120000012
516,77.98781720000015
517,656.1712004000007
518,74.56427360000013
519,127.33691320000055
520,119.13026240000052
521,988.7449583999985
522,124.9253856000004
523,73.12215080000011
524,215.11864839999976
525,214.2850667999998
526,680.3690356000009
527,206.1516539999996
528,74.45375080000017
529,667.6948668000009
530,74.86255200000008
531,217.1986076000001
532,604.4744936000001
533,255.9508308000001
534,75.60558480000016
535,224.74611640000015
536,74.56427360000013
537,73.68541760000015
538,190.04994680000013
539,223.36791039999997
540,128.58062760000055
541,120.80408360000047
542,95.76734040000012
543,128.91885400000052
544,129.07864600000056
545,198.67738320000012
546,976.2691979999964
547,94.95106960000034
548,113.79587280000041
549,73.68541760000015
550,229.8714447999999
551,206.37536280000015
552,80.39135520000019
553,205.6309984000001
554,986.4998807999986
555,987.8887395999985
556,205.6309984000001
557,75.64819600000013
558,80.39135520000019
559,83.54192079999991
560,75.9464744
561,132.44226760000052
562,988.7449583999985
563,227.11503279999985
564,73.47103000000018
565,216.51682839999984
566,234.70248959999984
567,72.15540920000008
568,82.13042480000026
569,193.8103852000001
570,70.35242280000007
571,239.73860079999932
572,1051.9506839999967
573,998.1247487999972
574,201.4670852000002
575,71.90640000000009
576,130.18121080000063
577,70.03017560000009
578,130.18121080000063
579,615.8197255999999
580,216.5953928000001
581,73.13280360000016
582,203.84132800000006
583,216.46090119999968
584,255.9508308000001
585,131.27179120000065
586,72.07018680000009
587,116.7094136000004
588,74.56027880000009
589,241.35782640000005
590,186.87008600000019
591,72.49230400000009
592,125.94272800000051
593,223.8526128000001
594,100.84073640000055
595,222.45310119999974
596,224.74611640000015
597,218.68201000000005
598,199.91577119999988
599,996.9888939999986
600,201.14750119999965
601,223.8526128000001
602,984.8353807999969
603,121.49252080000032
604,216.5953928000001
605,205.6309984000001
606,210.71771040000002
607,671.5924600000006
608,117.0942460000004
609,76.63624320000007
610,71.6946756000001
611,78.70554960000017
612,1067.6941907999965
613,996.9888939999986
614,206.37536280000015
615,73.53894160000007
616,75.64819600000013
617,128.58062760000055
618,218.47827520000038
619,74.98905400000015
620,94.95106960000034
621,71.90640000000009
622,130.16256840000065
623,216.51682839999984
624,127.74438280000052
625,232.40681119999985
626,873.4843256000007
627,71.54553640000009
628,124.89742200000049
629,699.4934748000004
630,283.83586639999993
631,73.03692840000016
632,216.5953928000001
633,76.75741880000012
634,1009.0025891999989
635,130.71651400000076
636,211.5499603999995
637,129.80303640000048
638,76.4937620000001
639,873.4843256000007
640,1063.6328107999977
641,193.8103852000001
642,207.17964919999957
643,615.5627268000002
644,72.17272000000007
645,130.16256840000065
646,74.86255200000008
647,92.79920400000036
648,75.81864080000017
649,74.84524120000016
650,180.36255680000025
651,636.7125296000006
652,1024.073637999998
653,585.6403432
654,73.13280360000016
655,125.83753160000052
656,196.87839160000019
657,126.50066840000044
658,217.97759359999964
659,219.5888296000001
660,73.13280360000016
661,224.74611640000015
662,209.75096879999944
663,132.71924040000047
664,200.28595600000023
665,258.3064312
666,691.1257004000006
667,73.73069200000015
668,100.39198720000056
669,201.63087199999958
670,257.671258
671,904.2469487999992
672,225.63961999999967
673,1036.252451599997
674,119.10895680000053
675,76.79736680000009
676,227.11503279999985
677,996.9888939999986
678,75.64819600000013
679,220.62081959999966
680,77.98781720000015
681,198.67738320000012
682,685.200080400001
683,75.64819600000013
684,996.9888939999986
685,119.13026240000052
686,73.79860360000016
687,219.25859279999972
688,72.17272000000007
689,132.21855880000066
690,182.0070828000003
691,656.1712004000007
692,76.79736680000009
693,80.2422160000002
694,120.80408360000047
695,75.20876800000016
696,132.6553236000006
697,74.56427360000013
698,645.1602000000007
699,74.86255200000008
700,78.70554960000017
701,691.1257004000006
702,76.06099199999993
703,129.80303640000048
704,198.67738320000012
705,122.18362120000035
706,603.7474400000001
707,208.0904636000002
708,206.17828600000016
709,217.1986076000001
710,1077.938189599997
711,212.58860840000023
712,685.200080400001
713,585.6403432
714,138.82329480000058
715,222.5915876000004
716,202.75474239999946
717,123.44864120000052
718,200.69342560000024
719,72.15540920000008
720,77.98781720000015
721,132.21855880000066
722,77.96651160000019
723,610.9181060000001
724,973.9615351999978
725,183.5317648000004
726,73.87317320000007
727,186.87008600000019
728,198.67738320000012
729,206.37536280000015
730,70.25921080000008
731,129.6312600000006
732,77.96651160000019
733,73.59753200000004
734,201.4670852000002
735,75.64819600000013
736,1089.1715671999978
737,75.41250280000017
738,266.4185384000002
739,73.47103000000018
740,72.15540920000008
741,680.7578628000008
742,77.33799640000012
743,76.32198560000015
744,209.45535360000034
745,216.5953928000001
746,554.8217928000003
747,201.63087199999958
748,618.3497655999998
749,237.62401999999992
750,216.46090119999968
751,1034.7677175999963
752,91.91768480000036
753,671.4806056000009
754,95.11885120000035
755,74.98905400000015
756,206.37536280000015
757,80.2422160000002
758,193.8103852000001
759,1051.9506839999967
760,91.75922440000036
761,186.7355944000001
762,222.5915876000004
763,73.13280360000016
764,1064.4823715999976
765,603.7474400000001
766,223.8526128000001
767,130.16256840000065
768,75.64819600000013
769,1061.8005291999966
770,76.75741880000012
771,997.3311151999983
772,117.84526840000031
773,91.51554160000018
774,89.90164239999997
775,238.2884884
776,1067.4664871999973
777,253.66447360000018
778,72.87713640000018
779,234.70248959999984
780,209.48464880000014
781,218.68201000000005
782,700.8623596000007
783,69.7518712000001
784,989.8781499999976
785,72.72000760000006
786,121.05442440000047
787,976.6873204000003
788,645.1602000000007
789,123.1716684000006
790,224.74611640000015
791,998.1247487999972
792,1021.9550623999992
793,228.20161839999986
794,92.79920400000036
795,1009.0025891999989
796,277.5547091999996
797,248.35538439999945
798,873.4843256000007
799,73.53894160000007
800,76.4937620000001
801,185.9592716000005
802,976.2691979999964
803,120.63230720000024
804,129.09728840000056
805,224.09363240000047
806,74.84524120000016
807,99.71553440000059
808,75.64819600000013
809,78.70554960000017
810,73.19805200000013
811,74.83592000000014
812,129.80303640000048
813,92.79920400000036
814,122.8321104000005
815,73.47103000000018
816,237.62401999999992
817,200.69342560000024
818,71.8158512000001
819,218.68201000000005
820,77.9079212000001
821,661.3271556000008
822,71.90640000000009
823,976.6873204000003
824,126.50066840000044
825,699.7411524000003
826,633.0453031999998
827,671.5924600000006
828,75.05829720000013
829,988.7449583999985
830,179.39448360000023
831,131.20387960000065
832,130.16256840000065
833,101.9699332000001
834,221.11218000000028
835,223.8526128000001
836,131.57406440000068
837,70.03017560000009
838,73.13280360000016
839,1024.073637999998
840,247.56840879999956
841,95.11885120000035
842,873.4843256000007
843,76.2567372000001
844,220.62081959999966
845,131.20387960000065
846,987.8887395999985
847,121.08505120000056
848,985.7808167999984
849,1006.7535167999986
850,234.70248959999984
851,680.3690356000009
852,219.5888296000001
853,132.44226760000052
854,243.39916919999985
855,995.173923199998
856,724.6953364000003
857,199.89446560000025
858,129.6312600000006
859,211.09588480000028
860,136.8778272000005
861,220.89779239999996
862,121.16494720000057
863,671.5924600000006
864,211.62319839999947
865,72.6947072000001
866,219.5888296000001
867,69.80646679999995
868,685.200080400001
869,195.06342080000024
870,128.11057280000057
871,124.96267040000059
872,237.62401999999992
873,129.6312600000006
874,661.3271556000008
875,131.07471440000063
876,996.9888939999986
877,75.60558480000016
878,73.47103000000018
879,206.72424200000023
880,602.9764436000003
881,234.70248959999984
882,234.70248959999984
883,987.8887395999985
884,223.8526128000001
885,1016.5394451999987
886,210.2796139999999
887,132.44226760000052
888,128.58062760000055
889,80.39135520000019
890,72.99165400000008
891,121.08505120000056
892,213.4634695999997
893,216.88701319999987
894,74.86255200000008
895,211.09588480000028
896,234.70248959999984
897,75.44446120000018
898,103.8621368000006
899,873.4843256000007
900,940.9285339999979
901,680.7578628000008
902,71.8158512000001
903,75.64819600000013
904,256.0227372000004
905,182.7154940000004
906,218.68201000000005
907,224.03770519999972
908,75.64819600000013
909,243.47373879999995
910,669.2341964000011
911,72.72000760000006
912,116.57891680000041
913,80.50320960000023
914,73.79860360000016
915,216.5953928000001
916,73.53894160000007
917,74.83592000000014
918,205.26480840000008
919,74.45641400000014
920,234.70248959999984
921,206.3194355999996
922,206.37536280000015
923,976.2691979999964
924,73.79860360000016
925,75.05829720000013
926,220.89779239999996
927,248.35538439999945
928,80.2422160000002
929,941.3852727999978
930,71.57083680000012
931,206.21690239999973
932,218.47827520000038
933,113.79587280000041
934,208.02388360000015
935,124.89742200000049
936,132.80845760000074
937,198.3218460000002
938,119.10895680000053
939,667.6948668000009
940,185.1230268000002
941,125.83753160000052
942,218.47827520000038
943,77.9079212000001
944,205.7481792000002
945,70.96629039999993
946,199.96504040000002
947,132.49286840000073
948,607.9579592000002
949,205.6309984000001
950,198.67738320000012
951,194.9888512
952,211.09588480000028
953,225.19353399999977
954,683.4397052000005
955,227.11503279999985
956,997.3311151999983
957,73.27129000000012
958,78.70554960000017
959,669.2341964000011
960,667.6948668000009
961,220.89779239999996
962,132.49286840000073
963,119.10895680000053
964,984.8353807999969
965,74.84524120000016
966,124.96267040000059
967,124.78290440000039
968,199.48566440000022
969,136.8778272000005
970,201.63087199999958
971,209.6790624000003
972,198.67738320000012
973,237.62401999999992
974,237.62401999999992
975,198.3218460000002
976,212.55798160000018
977,113.79587280000041
978,699.4934748000004
979,218.68201000000005
980,132.49286840000073
981,73.72669720000012
982,138.82329480000058
983,222.5915876000004
984,146.8288740000004
985,200.69342560000024
986,266.4185384000002
987,607.9579592000002
988,75.64819600000013
989,218.47827520000038
990,217.1986076000001
991,195.06342080000024
992,636.7125296000006
993,604.4744936000001
994,207.17964919999957
995,117.74673000000033
996,206.52450200000024
997,96.28932760000015
998,667.6948668000009
999,94.44373000000034
1000,219.5888296000001
1001,201.4670852000002
1002,197.8504596
1003,92.79920400000036
1004,612.3429179999999
1005,77.33799640000012
1006,186.87008600000019
1007,74.86255200000008
1008,74.56427360000013
1009,250.14239159999983
1010,80.50320960000023
1011,80.39135520000019
1012,186.87008600000019
1013,73.79860360000016
1014,187.0418624000001
1015,230.6690731999998
1016,604.6223012
1017,186.87008600000019
1018,671.4806056000009
1019,1318.872567200002
1020,218.70597880000008
1021,124.53389520000044
1022,191.97943520000047
1023,76.49376200000009
1024,187.60779240000016
1025,113.79587280000041
1026,1067.4664871999973
1027,120.15159960000018
1028,73.27129000000012
1029,206.0251520000002
1030,615.8197255999999
1031,80.2422160000002
1032,1024.073637999998
1033,75.81864080000017
1034,126.4021300000004
1035,225.19353399999977
1036,74.84524120000016
1037,121.08505120000056
1038,223.8526128000001
1039,118.48177320000052
1040,204.2234971999996
1041,72.15540920000008
1042,130.6965400000006
1043,221.51299160000036
1044,218.68201000000005
1045,95.11885120000035
1046,129.6312600000006
1047,1033.080580399998
1048,205.83207000000004
1049,202.6468828000004
1050,656.1712004000007
1051,220.89779239999996
1052,73.47103000000018
1053,271.5731620000008
1054,95.11885120000035
1055,73.86518360000017
1056,95.11885120000035
1057,77.96651160000019
1058,73.03692840000016
1059,116.7094136000004
1060,904.2469487999992
1061,75.81864080000017
1062,984.8353807999969
1063,222.5915876000004
1064,72.6947072000001
1065,219.5888296000001
1066,77.98781720000015
1067,73.87317320000007
1068,683.4397052000005
1069,129.6312600000006
1070,74.45375080000017
1071,75.81864080000017
1072,223.8526128000001
1073,1016.5394451999987
1074,77.98781720000015
1075,205.83207000000004
1076,82.11178240000005
1077,94.44373000000034
1078,74.86255200000008
1079,72.99165400000008
1080,131.57406440000068
1081,73.79860360000016
1082,132.21855880000066
1083,131.1745844000007
1084,131.57140120000065
1085,699.4934748000004
1086,225.19353399999977
1087,636.7125296000006
1088,680.3690356000009
1089,1075.2829791999977
1090,122.18362120000035
1091,681.6074236000004
1092,683.4397052000005
1093,132.49286840000073
1094,126.42609880000043
1095,220.89779239999996
1096,186.87008600000019
1097,1033.080580399998
1098,128.76838320000053
1099,873.4843256000007
1100,206.37536280000015
1101,75.44446120000018
1102,699.7411524000003
1103,74.56427360000013
1104,72.15540920000008
1105,219.9483615999996
1106,202.6242455999998
1107,209.45535360000034
1108,119.83201560000052
1109,74.63618000000014
1110,216.5953928000001
1111,75.89054720000013
1112,683.4397052000005
1113,241.23265600000016
1114,74.56427360000013
1115,74.63618000000014
1116,73.79860360000016
1117,74.38717079999996
1118,216.88701319999987
1119,72.15540920000008
1120,231.27761439999972
1121,206.52450200000024
1122,199.48566440000022
1123,195.79313760000016
1124,183.5317648000004
1125,219.5888296000001
1126,132.80845760000074
1127,940.9285339999979
1128,202.75474239999946
1129,200.69342560000024
1130,205.6309984000001
1131,1009.0025891999989
1132,94.44373000000034
1133,199.89446560000025
1134,139.9604812000004
1135,239.73860079999932
1136,985.7808167999984
1137,201.4670852000002
1138,988.7449583999985
1139,219.5888296000001
1140,223.77937479999974
1141,74.30061679999999
1142,194.60135560000018
1143,190.04994680000013
1144,232.40681119999985
1145,997.3311151999983
1146,231.05124240000032
1147,1021.9550623999992
1148,195.06342080000024
1149,76.75741880000012
1150,1023.8898771999983
1151,683.4397052000005
1152,242.01963159999977
1153,129.80303640000048
1154,123.57780640000048
1155,669.182264000001
1156,101.5571372000002
1157,73.27129000000012
1158,699.7411524000003
1159,691.1257004000006
1160,1012.2503615999992
1161,75.64819600000013
1162,202.75474239999946
1163,554.5088668000001
1164,102.53453159999994
1165,75.05829720000013
1166,206.3194355999996
1167,70.03017560000009
1168,72.17272000000007
1169,74.86255200000008
1170,200.69342560000024
1171,250.6630472000002
1172,219.6287775999997
1173,190.04994680000013
1174,136.8778272000005
1175,207.17964919999957
1176,230.6690731999998
1177,224.74611640000015
1178,941.3852727999978
1179,997.3311151999983
1180,205.7481792000002
1181,126.42609880000043
1182,77.98781720000015
1183,1051.9506839999967
1184,656.1712004000007
1185,227.11503279999985
1186,873.4843256000007
1187,120.80408360000047
1188,193.8103852000001
1189,73.72669720000012
1190,554.4422867999997
1191,121.24484320000045
1192,194.9888512
1193,212.58860840000023
1194,208.02388360000015
1195,120.80408360000047
1196,94.95106960000034
1197,93.68072320000034
1198,117.93448560000044
1199,242.01963159999977
1200,917.6681451999991
1201,224.04569479999964
1202,211.09588480000028
1203,209.48464880000014
1204,123.44864120000052
1205,124.53389520000044
1206,72.07018680000009
1207,917.6681451999991
1208,118.48177320000052
1209,671.4806056000009
1210,73.03692840000016
1211,69.7518712000001
1212,77.96651160000019
1213,187.60779240000016
1214,941.3852727999978
1215,132.71924040000047
1216,131.6113492000007
1217,988.7449583999985
1218,230.6690731999998
1219,211.5499603999995
1220,206.21690239999973
1221,220.89779239999996
1222,132.71924040000047
1223,873.4843256000007
1224,73.13280360000016
1225,71.14206159999998
1226,73.68541760000015
1227,121.16494720000057
1228,196.2392235999998
1229,219.5888296000001
1230,683.4397052000005
1231,127.33691320000055
1232,206.7215787999996
1233,73.72669720000012
1234,74.83592000000014
1235,683.4397052000005
1236,277.9888108000001
1237,191.1578380000002
1238,73.59753200000004
1239,73.72669720000012
1240,231.27761439999972
1241,685.200080400001
1242,211.09188999999952
1243,245.43918039999974
1244,124.58316440000043
1245,129.6312600000006
1246,1033.080580399998
1247,216.51682839999984
1248,216.88701319999987
1249,1021.9550623999992
1250,75.64819600000013
1251,610.9181060000001
1252,206.72424200000023
1253,122.17563160000049
1254,610.9181060000001
1255,91.75922440000036
1256,123.4260040000006
1257,248.35538439999945
1258,237.62401999999992
1259,129.07864600000056
1260,71.8158512000001
1261,80.50320960000023
1262,973.9615351999978
1263,94.44373000000034
1264,904.2469487999992
1265,255.20113999999987
1266,129.07864600000056
1267,256.9082511999999
1268,203.84132800000006
1269,946.2163175999984
1270,133.23190640000064
1271,685.200080400001
1272,216.88701319999987
1273,72.72000760000006
1274,75.89054720000013
1275,219.5888296000001
1276,220.62081959999966
1277,248.35538439999945
1278,191.1578380000002
1279,122.8321104000005
1280,219.25859279999972
1281,206.0251520000002
1282,681.6074236000004
1283,71.6946756000001
1284,219.6940260000003
1285,177.3850992000003
1286,603.6196064000003
1287,94.95106960000034
1288,700.8623596000007
1289,93.68072320000034
1290,72.87713640000018
1291,699.4934748000004
1292,74.13549840000002
1293,214.3769471999997
1294,95.11885120000035
1295,74.98905400000015
1296,195.41363160000017
1297,196.77319520000015
1298,941.3852727999978
1299,194.9888512
1300,234.70248959999984
1301,78.92526360000012
1302,229.8714447999999
1303,187.93270280000016
1304,217.42098479999987
1305,107.07528760000005
1306,585.6403432
1307,210.71771040000002
1308,636.7125296000006
1309,122.8321104000005
1310,123.1716684000006
1311,73.13280360000016
1312,75.64819600000013
1313,76.75741880000012
1314,72.87713640000018
1315,73.13280360000016
1316,74.56427360000013
1317,605.9166164000001
1318,94.44373000000034
1319,554.8217928000003
1320,211.09588480000028
1321,976.2691979999964
1322,74.45641400000014
1323,237.62401999999992
1324,194.9888512
1325,217.1986076000001
1326,243.39916919999985
1327,114.95436480000035
1328,209.48464880000014
1329,131.44489920000066
1330,195.41363160000017
1331,72.15540920000008
1332,124.78290440000039
1333,615.8197255999999
1334,71.8158512000001
1335,216.5953928000001
1336,904.2469487999992
1337,132.44226760000052
1338,1064.4823715999976
1339,133.64337080000058
1340,976.2691979999964
1341,200.69342560000024
1342,92.12008800000034
1343,73.72669720000012
1344,72.99165400000008
1345,95.11885120000035
1346,208.06116840000024
1347,80.2422160000002
1348,73.13280360000016
1349,988.7449583999985
1350,206.21690239999973
1351,604.4744936000001
1352,132.49286840000073
1353,92.79920400000036
1354,1021.9550623999992
1355,229.8714447999999
1356,218.47827520000038
1357,78.70554960000017
1358,75.64819600000013
1359,131.6113492000007
1360,988.7449583999985
1361,77.9079212000001
1362,222.5915876000004
1363,95.11885120000035
